what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523312763142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523312763187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523312788466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523312790201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523312835436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523312888775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523312951008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313059372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313061923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313129289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313150890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313209323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313220285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313260596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313272527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313278207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313296408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313302324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313304975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313306154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313320291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523313337844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313339868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313347619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313355462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313399534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313408859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313547660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1523313607855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523313630079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313635803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313750840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313944563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313980774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523313986144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523313987106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523314027145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523314030007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523314032894
