what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317501251
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523317501539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317501796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523317501802
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523317502146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317503769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317622949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317625847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317660798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317661692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317668870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317691484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317719455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317721658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317727107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317757838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317828569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1523317870066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523317874047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1523317876470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523317880498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523317903119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317919371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317944010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317952656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317967686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317969297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523317974099
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1523317978925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318081438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318108607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318185800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318195830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318206225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318209299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318236557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318239113
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1523318258212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318280577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318294782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318320014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318366080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318368480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318372742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318374053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318375532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318376427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318392306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523318400123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318403085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318406337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318407809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318409934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318433677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318433955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318536242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318536300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318555362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1523318555388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318572664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318625132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1523318625161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318631282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318634240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318636233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318651225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318653289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523318707408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318743282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318788021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318789004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523318798220
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1523318817653
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1523318820081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1523319017561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523319031014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319105088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319131701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319243926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319252355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319315743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319317622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319326304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319340096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319341910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319344747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1523319487527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523319488281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319602465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319605795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319609179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319619622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319629634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319632666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319657180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319667017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319719895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319721855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319726692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319728724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319741548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319745987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319756001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319847961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319853872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319855616
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319856381
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319857880
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319858779
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319859240
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319859383
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319860854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319862890
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1523319864069
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319864197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319878331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319882359
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523319882481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319882781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319882790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319886378
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523319888788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523319896053
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319896132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319897626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319909066
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523319914112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319914395
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523319920390
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319923658
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523319925150
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523319926027
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523319926461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319934540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523319944715
